2025
15, 220, 1476
6.5, 220, 1824
5.5, 221, 116
20.5, 221, 686
14.5, 222, 114
228.5, 222, 222
7, 222, 490
5.5, 222, 916
12, 222, 950
1.5, 222, 966
22.5, 222, 1098
18.5, 222, 1392
8, 222, 1968
19, 223, 1324
12, 223, 1860
166, 224, 224
7, 224, 306
11.5, 224, 480
9.5, 224, 1000
21.5, 224, 1544
3.5, 225, 692
20, 225, 1144
10, 225, 1292
2, 225, 1572
22.5, 225, 1606
148, 226, 226
11.5, 226, 1258
13.5, 227, 40
4.5, 227, 502
1, 227, 1006
25, 227, 1620
241.5, 228, 228
4, 228, 422
23, 228, 904
7, 228, 1090
14.5, 228, 1614
19, 229, 1160
9, 229, 1578
175, 230, 230
6, 230, 1024
21.5, 230, 1104
18.5, 230, 1120
6, 230, 1966
2, 231, 26
18.5, 231, 218
20, 231, 464
14.5, 231, 516
3.5, 231, 786
4.5, 231, 1190
21, 231, 1520
161, 232, 232
13, 232, 300
20.5, 232, 1500
4.5, 232, 1906
22.5, 232, 1932
21, 233, 672
7, 233, 1442
3, 233, 1514
17.5, 234, 112
255.5, 234, 234
19, 234, 596
21.5, 234, 1288
16, 234, 1422
14, 234, 1804
7.5, 235, 138
21, 235, 930
3.5, 235, 1518
13, 235, 1962
11, 236, 128
175, 236, 236
7.5, 236, 572
9, 236, 1154
25.5, 236, 1690
18.5, 236, 1954
9, 237, 1186
12, 237, 1820
17, 237, 1854
10, 238, 4
133.5, 238, 238
9, 239, 658
10, 239, 1252
14.5, 239, 1490
175.5, 240, 240
4.5, 240, 1136
13.5, 240, 1622
19, 241, 838
14.5, 241, 1228
1, 241, 1540
24, 242, 210
200, 242, 242
1, 242, 286
24.5, 242, 562
8, 242, 1920
21, 243, 612
179.5, 244, 244
1, 244, 752
4.5, 244, 1286
15, 244, 1902
197, 246, 246
13.5, 246, 962
11, 246, 1028
25, 246, 1194
25.5, 247, 174
21, 247, 670
9, 247, 724
25.5, 247, 962
11, 247, 1112
18.5, 247, 1314
9, 247, 1810
258.5, 248, 248
7, 248, 386
13.5, 248, 966
15, 248, 994
13, 248, 1108
25, 248, 1154
15.5, 248, 1236
7, 248, 1264
21, 248, 1454
22, 248, 1938
8.5, 250, 208
186, 250, 250
19, 250, 752
18.5, 250, 836
7.5, 250, 1654
9.5, 250, 1972
18, 251, 1078
15, 251, 1892
155.5, 252, 252
15, 252, 800
9.5, 253, 410
5.5, 253, 584
212, 254, 254
22, 254, 972
23, 254, 1194
10, 254, 1246
17.5, 254, 1366
6.5, 254, 1540
17, 254, 1688
15.5, 254, 1814
23.5, 255, 498
5, 255, 1298
20.5, 255, 1688
184, 256, 256
25, 256, 306
25.5, 256, 1488
13.5, 256, 1688
6, 257, 368
4, 257, 412
23, 257, 430
2.5, 257, 664
9, 257, 1190
8.5, 257, 1488
8.5, 257, 1830
252, 258, 258
5, 258, 512
23, 258, 982
12, 258, 1494
5, 258, 1934
13, 259, 880
254, 260, 260
11.5, 260, 354
23, 260, 700
1, 260, 1000
21, 260, 1200
5, 260, 1274
21.5, 261, 480
23.5, 261, 714
7, 261, 1084
24.5, 261, 1882
5, 261, 1968
19, 261, 1986
186.5, 262, 262
21, 262, 690
12.5, 262, 2016
1.5, 263, 144
5.5, 263, 510
22, 263, 1018
261, 264, 264
23, 264, 638
22.5, 264, 1568
18.5, 264, 1934
9.5, 264, 1944
19.5, 265, 1704
226.5, 266, 266
16, 266, 374
11.5, 266, 652
4.5, 266, 1596
4, 266, 1916
6, 267, 212
11.5, 267, 348
9.5, 267, 1146
2, 267, 1314
3, 268, 42
12.5, 268, 116
171.5, 268, 268
18, 268, 1796
12.5, 268, 1970
3.5, 269, 662
20.5, 269, 1960
154, 270, 270
18.5, 270, 510
19, 270, 1826
1.5, 271, 1858
153.5, 272, 272
9, 272, 886
7, 273, 564
12, 273, 976
3, 273, 1056
139.5, 274, 274
13.5, 275, 1910
246.5, 276, 276
18.5, 276, 506
19.5, 276, 646
5, 276, 684
2, 276, 868
18, 276, 1016
9.5, 276, 1072
11, 277, 282
20, 277, 722
21.5, 277, 932
5, 277, 1210
4, 277, 1450
144, 278, 278
3.5, 278, 640
6.5, 278, 1122
2, 278, 1942
25.5, 279, 160
22.5, 279, 328
12.5, 279, 984
20.5, 279, 1200
5.5, 279, 1950
105, 280, 280
6.5, 281, 436
22, 281, 936
12.5, 281, 1488
20, 282, 162
139, 282, 282
18.5, 282, 1604
1.5, 283, 14
23, 283, 716
5, 283, 912
9, 283, 1842
16.5, 283, 1892
21, 283, 1934
164.5, 284, 284
8.5, 284, 1876
20, 284, 1914
12.5, 285, 142
14, 285, 1500
18, 285, 1506
9.5, 285, 1730
160, 286, 286
15, 286, 508
20, 287, 1088
22, 287, 1090
166, 288, 288
16.5, 288, 322
9, 288, 328
16, 288, 340
15, 288, 1150
195, 290, 290
23, 290, 426
3, 290, 858
12.5, 290, 1106
7, 290, 1370
20.5, 291, 30
13.5, 291, 274
16, 291, 1378
2.5, 291, 1580
13.5, 291, 1760
111.5, 292, 292
5.5, 292, 600
5, 293, 420
11, 293, 1032
1.5, 294, 210
248, 294, 294
24.5, 294, 332
24.5, 294, 1068
9.5, 294, 1310
5.5, 294, 1372
21.5, 294, 1436
2, 294, 1984
23.5, 295, 386
22, 295, 470
11, 295, 530
1.5, 295, 1284
24, 295, 1860
142.5, 296, 296
1.5, 297, 212
20, 297, 228
17.5, 297, 492
261.5, 298, 298
19, 298, 466
16, 298, 992
5.5, 298, 1038
18.5, 298, 1376
7.5, 298, 1548
18, 298, 1938
16, 298, 2006
22, 298, 2020
22.5, 300, 180
145, 300, 300
22, 300, 1544
20, 301, 128
15.5, 301, 240
10, 301, 278
3.5, 301, 318
174.5, 302, 302
13, 302, 750
3, 302, 1344
7, 303, 870
20.5, 304, 254
258.5, 304, 304
21, 304, 1226
17, 304, 1886
1, 304, 1966
10, 304, 2004
25.5, 305, 184
10.5, 305, 502
13.5, 305, 1148
13.5, 305, 1250
3, 305, 1430
195.5, 306, 306
16, 306, 448
23, 306, 782
8.5, 307, 48
16, 307, 962
23.5, 307, 1254
132, 308, 308
12, 308, 1482
32.5, 309, 570
20, 309, 904
23, 309, 1180
145.5, 310, 310
21, 310, 1570
244.5, 312, 312
22, 312, 460
10, 312, 540
23.5, 312, 546
24.5, 312, 906
10, 312, 1574
25.5, 312, 1818
25.5, 312, 1840
14.5, 313, 176
4, 313, 1726
8, 314, 272
191, 314, 314
9, 314, 924
13.5, 314, 1350
11.5, 314, 1498
19.5, 315, 688
25, 315, 1402
137, 316, 316
2, 316, 1960
2, 317, 216
1.5, 317, 928
22, 317, 1276
170.5, 318, 318
16, 318, 494
18.5, 318, 1318
6, 318, 1330
1, 320, 42
267, 320, 320
9.5, 320, 948
24, 320, 1060
21, 320, 1122
16.5, 320, 1264
24, 320, 1650
6, 321, 1064
208.5, 322, 322
5, 322, 1338
12, 322, 1346
16, 322, 1674
21, 322, 1684
9.5, 322, 1962
15, 323, 264
14, 323, 288
17.5, 323, 1020
20.5, 323, 1618
12, 323, 1708
7.5, 324, 32
248.5, 324, 324
4, 324, 434
9, 324, 1086
25.5, 324, 1178
24, 324, 1224
24, 324, 1442
4.5, 326, 60
155.5, 326, 326
17.5, 326, 1438
20.5, 327, 208
9.5, 327, 954
25.5, 327, 998
25.5, 327, 1330
2, 327, 1472
5.5, 327, 1530
230.5, 328, 328
3.5, 328, 460
3.5, 328, 728
2.5, 328, 878
12.5, 328, 896
16.5, 328, 1428
20.5, 328, 1700
12, 329, 204
17, 329, 1300
175.5, 330, 330
22, 330, 748
17.5, 330, 856
8, 330, 960
18.5, 330, 1518
6, 331, 172
15.5, 331, 402
8, 331, 1582
6, 331, 1790
230.5, 332, 332
4, 332, 426
20, 332, 480
16.5, 332, 764
1.5, 332, 1346
9.5, 332, 1600
9, 332, 1700
24.5, 333, 1252
5, 333, 1414
19, 334, 0
160, 334, 334
25, 336, 318
158, 336, 336
23.5, 336, 374
22.5, 338, 254
240, 338, 338
19.5, 338, 982
23.5, 338, 1454
2, 338, 1498
12.5, 338, 1724
23.5, 339, 388
19, 339, 402
12, 339, 468
4.5, 339, 1754
17.5, 339, 1922
17.5, 340, 214
201, 340, 340
12.5, 340, 1040
19, 340, 1828
11.5, 341, 944
114, 342, 342
15.5, 343, 28
18, 343, 974
11.5, 344, 104
239, 344, 344
19, 344, 614
21, 344, 1300
20.5, 344, 1560
1, 344, 1860
14.5, 344, 1910
14, 345, 952
24.5, 345, 1970
9, 346, 60
221.5, 346, 346
16.5, 346, 596
5.5, 346, 828
15, 346, 1044
7, 346, 1156
14, 347, 790
19.5, 347, 1228
8, 347, 1282
10, 347, 1948
156, 348, 348
1.5, 348, 456
24.5, 348, 580
13.5, 348, 1312
3, 349, 346
20, 349, 864
15, 349, 874
3, 349, 1296
4.5, 349, 1808
15, 349, 1946
180.5, 350, 350
4, 350, 404
23, 350, 740
4, 350, 1250
14.5, 351, 988
124.5, 352, 352
25.5, 353, 326
20, 353, 514
9.5, 353, 712
15.5, 353, 920
16.5, 353, 1000
16.5, 353, 1300
119, 354, 354
18.5, 354, 1768
24, 355, 694
10, 355, 1036
13.5, 355, 1232
17.5, 355, 1440
192, 356, 356
13.5, 356, 1642
11, 356, 2014
14.5, 357, 32
8.5, 357, 152
15, 357, 486
4.5, 357, 898
2.5, 357, 1182
21, 357, 1458
23, 357, 1990
166.5, 358, 358
18.5, 358, 1424
13.5, 359, 1034
18.5, 359, 1994
2, 360, 144
12.5, 360, 314
221, 360, 360
13.5, 360, 1888
24.5, 360, 2018
8, 361, 396
25, 361, 914
231.5, 362, 362
6, 362, 836
11, 362, 874
7.5, 362, 1174
17, 362, 1736
7, 362, 1738
17, 362, 1862
12.5, 362, 1884
25.5, 363, 498
24, 363, 732
21, 363, 848
7, 363, 1036
14, 363, 1236
17, 363, 1540
23.5, 363, 1778
124.5, 364, 364
5.5, 365, 62
5.5, 365, 346
12.5, 365, 766
3.5, 365, 1188
16, 366, 154
219, 366, 366
13.5, 366, 964
18.5, 366, 1172
11, 366, 1388
14, 366, 1814
23, 367, 324
5, 367, 966
18, 367, 968
20, 367, 1350
16, 367, 1374
138.5, 368, 368
25, 368, 576
4, 368, 1258
7.5, 369, 576
10, 369, 682
13, 369, 720
8.5, 369, 722
6, 369, 806
16, 369, 1004
21, 369, 1976
21, 370, 164
286.5, 370, 370
21.5, 370, 708
11, 370, 766
18, 370, 790
12, 370, 888
11, 370, 1008
23.5, 370, 1574
7.5, 370, 1648
6.5, 371, 1096
24, 371, 1170
1.5, 371, 1484
177.5, 372, 372
13.5, 372, 938
10, 373, 694
18.5, 373, 1678
4, 373, 2012
168.5, 374, 374
4.5, 374, 690
7, 374, 1254
5.5, 374, 1884
24, 375, 934
3, 376, 100
152, 376, 376
6.5, 377, 508
10.5, 377, 552
15, 377, 600
20.5, 377, 1282
14, 378, 376
242, 378, 378
16, 378, 606
9.5, 378, 882
25, 378, 1684
13, 378, 1882
1, 378, 1884
3, 379, 18
6, 379, 64
19, 379, 1534
4, 379, 1756
21.5, 380, 240
160, 380, 380
25, 381, 48
115, 382, 382
16, 383, 742
8.5, 383, 1196
10.5, 384, 314
5, 384, 322
205, 384, 384
24.5, 384, 518
4.5, 384, 1316
9.5, 385, 58
14.5, 385, 194
7, 385, 250
9, 385, 434
9, 385, 646
12.5, 385, 1076
21.5, 385, 1700
6, 385, 1742
13, 385, 1764
1.5, 385, 1890
