2025
12, 91, 684
2, 91, 1318
23.5, 91, 1416
5, 91, 1640
2, 91, 1764
13.5, 91, 1778
5, 91, 1796
21.5, 91, 1798
118.5, 92, 92
5.5, 92, 1040
12.5, 92, 2024
206.5, 94, 94
4.5, 94, 712
20.5, 94, 1238
19.5, 94, 1480
23, 94, 1500
20.5, 95, 1796
239, 96, 96
5, 96, 708
7, 96, 974
6, 96, 1352
13, 96, 1800
7.5, 97, 1386
25, 97, 1472
143.5, 98, 98
3, 98, 728
19, 98, 1780
6.5, 99, 962
17, 99, 1214
25, 99, 1258
3.5, 99, 1430
23.5, 99, 1436
2.5, 99, 1676
163.5, 100, 100
24, 100, 512
5.5, 100, 1938
17.5, 101, 70
9, 101, 108
23, 101, 340
8, 101, 664
12.5, 101, 828
23, 101, 888
20.5, 101, 1626
166.5, 102, 102
20, 102, 220
11.5, 102, 494
21.5, 103, 164
13, 103, 352
9, 103, 378
141, 104, 104
7.5, 104, 560
9, 104, 898
24, 104, 1556
25, 105, 494
1.5, 105, 1136
5.5, 105, 1298
6.5, 105, 1960
130, 106, 106
14, 106, 1728
15.5, 106, 1842
6, 107, 454
4.5, 107, 1156
217.5, 108, 108
15.5, 108, 950
11, 108, 1248
7.5, 108, 1270
5.5, 108, 1320
20, 109, 202
10.5, 109, 434
11, 109, 1726
1.5, 109, 1952
215.5, 110, 110
19, 110, 396
11.5, 110, 586
15, 110, 904
17, 110, 1584
11.5, 111, 422
18, 111, 794
4.5, 111, 910
9, 111, 958
213.5, 112, 112
8.5, 112, 1010
16.5, 112, 1792
16, 112, 1822
12.5, 113, 184
24.5, 113, 252
25.5, 113, 1004
25.5, 113, 1276
10.5, 113, 1426
5, 114, 42
195, 114, 114
19.5, 114, 1438
25.5, 114, 1764
14.5, 115, 194
23.5, 115, 244
21.5, 115, 282
10, 115, 1000
23, 115, 1186
19, 115, 1440
18, 115, 1750
266, 116, 116
1.5, 116, 614
22, 116, 852
6, 116, 1344
18.5, 116, 1422
25, 116, 1472
7, 116, 1908
5, 117, 320
22, 117, 1162
19.5, 117, 1292
24.5, 117, 1574
103, 118, 118
25, 119, 866
22.5, 119, 1692
12, 119, 1852
21, 119, 2020
219.5, 120, 120
10.5, 120, 1158
23, 120, 1306
24, 120, 1576
8, 120, 1738
6, 120, 1794
7.5, 121, 1412
187, 122, 122
22, 122, 632
11, 122, 1154
23.5, 122, 1638
1.5, 123, 204
21, 123, 980
133, 124, 124
6, 124, 1486
20, 125, 520
8, 125, 1080
8, 125, 1290
246.5, 126, 126
21.5, 126, 482
19.5, 126, 502
11, 126, 1290
16.5, 126, 1426
11, 126, 1826
6.5, 126, 1876
18, 127, 28
8, 127, 1144
6.5, 128, 108
158, 128, 128
11.5, 128, 378
13.5, 128, 1368
5.5, 129, 14
6, 129, 360
10, 129, 386
7, 129, 470
14.5, 129, 790
13.5, 129, 1034
114.5, 130, 130
14, 130, 1282
23.5, 131, 42
15, 131, 52
5, 131, 1174
25, 131, 1722
206, 132, 132
4, 132, 782
23, 132, 988
14.5, 132, 1738
13.5, 132, 1896
21.5, 133, 390
4, 133, 854
6.5, 133, 1214
6, 133, 1514
207.5, 134, 134
6, 134, 230
23.5, 134, 626
3, 134, 1418
3, 134, 1732
16.5, 134, 1822
24, 135, 984
1, 135, 1274
134, 136, 136
11.5, 136, 1138
13.5, 137, 604
242, 138, 138
21.5, 138, 252
2.5, 138, 1100
12, 138, 1560
10.5, 138, 1766
22, 139, 78
16.5, 139, 700
16.5, 139, 784
16.5, 139, 1060
25, 139, 1590
7, 140, 60
147.5, 140, 140
22, 140, 276
17.5, 141, 128
11.5, 141, 1442
18.5, 141, 1690
16.5, 141, 1824
4.5, 141, 2010
175, 142, 142
9.5, 142, 732
7.5, 142, 1616
11, 143, 1722
19, 143, 1914
189, 144, 144
7.5, 144, 200
18, 144, 884
3.5, 144, 1296
11, 145, 92
19, 145, 826
25, 145, 1712
240.5, 146, 146
24, 146, 256
24, 146, 762
12, 146, 1758
2, 146, 1856
6, 147, 172
2, 147, 400
25.5, 147, 412
9.5, 147, 602
7.5, 147, 952
16.5, 147, 1224
18.5, 147, 1448
22, 147, 1548
9, 147, 1782
120.5, 148, 148
1, 149, 176
14, 149, 630
24, 149, 654
1.5, 149, 966
6, 149, 1196
9.5, 149, 1378
9, 149, 1422
17.5, 149, 1866
5.5, 149, 1894
7.5, 150, 126
199, 150, 150
24.5, 150, 196
15.5, 150, 744
15, 150, 870
2, 150, 1256
22, 150, 1480
13, 151, 386
4, 151, 456
7.5, 151, 660
15, 151, 770
9.5, 151, 896
19.5, 151, 1030
20, 151, 1160
25, 151, 1454
4, 151, 1634
9.5, 151, 1908
19.5, 152, 28
196.5, 152, 152
12, 152, 192
21.5, 152, 2018
124.5, 154, 154
16, 155, 704
25, 155, 1162
15.5, 155, 1484
14.5, 155, 1584
20, 155, 1822
21.5, 155, 1858
18.5, 155, 1988
207.5, 156, 156
14.5, 156, 468
23.5, 156, 936
10.5, 156, 1758
13, 157, 22
10.5, 157, 668
5, 157, 1142
10.5, 157, 1788
106.5, 158, 158
159, 160, 160
21, 160, 1140
1, 160, 1688
25, 161, 156
15.5, 161, 876
12.5, 161, 1020
12.5, 161, 1578
180.5, 162, 162
19.5, 162, 280
13, 162, 680
8, 162, 1298
11, 163, 652
19.5, 163, 818
22, 163, 1356
8, 163, 1372
306, 164, 164
23, 164, 904
25, 164, 956
16, 164, 1188
25, 164, 1478
16.5, 164, 1666
14, 165, 1474
165.5, 166, 166
6.5, 166, 1380
22, 166, 1856
4, 167, 416
22.5, 167, 1180
21.5, 167, 1490
147.5, 168, 168
11.5, 168, 944
22, 168, 992
9, 169, 194
17.5, 169, 1058
19.5, 169, 1152
16.5, 169, 1278
257, 170, 170
23, 170, 274
25, 170, 758
5.5, 170, 1150
1.5, 170, 1226
18.5, 170, 1234
7.5, 170, 1572
3.5, 171, 1232
23, 171, 1246
5.5, 171, 1640
15, 171, 1652
11, 171, 1828
125.5, 172, 172
4, 172, 582
5, 172, 966
5.5, 172, 1590
1, 172, 1602
25, 173, 388
25.5, 173, 858
21, 173, 1476
3.5, 173, 1926
107.5, 174, 174
16, 175, 52
20.5, 175, 110
19, 175, 226
11.5, 175, 248
15, 175, 430
19.5, 175, 2008
297.5, 176, 176
12, 176, 200
19, 176, 348
20, 176, 652
18, 176, 768
9, 176, 1204
19, 176, 1962
12, 177, 412
7, 177, 584
11, 177, 1064
19, 177, 1510
202, 178, 178
24.5, 178, 832
3.5, 178, 924
17.5, 178, 1538
21.5, 178, 1988
21.5, 179, 20
19.5, 179, 1118
18, 179, 1910
176, 180, 180
21.5, 180, 552
13, 180, 1658
12, 180, 1736
22, 181, 124
6, 181, 248
3, 181, 328
24, 181, 786
17, 181, 788
21, 181, 1158
227, 182, 182
22.5, 182, 1748
5.5, 183, 824
4.5, 183, 1212
123.5, 184, 184
20.5, 184, 1252
25, 185, 368
13, 185, 992
8, 185, 1020
144.5, 186, 186
15.5, 186, 938
14.5, 187, 242
11.5, 187, 532
23.5, 187, 534
15, 187, 1302
5, 187, 1506
23.5, 187, 1780
1, 187, 1874
11, 187, 1990
220, 188, 188
4, 188, 320
10.5, 188, 454
18.5, 188, 1190
11, 188, 1260
23.5, 188, 1650
14.5, 188, 1678
4, 189, 48
19, 189, 60
18.5, 189, 232
11, 189, 370
13.5, 189, 692
7, 189, 1094
25.5, 189, 1112
15, 189, 1786
123, 190, 190
3, 190, 196
13, 191, 448
10.5, 191, 1240
4.5, 191, 1424
8.5, 191, 1832
116, 192, 192
24.5, 193, 400
7.5, 193, 848
22, 193, 1018
24, 193, 1142
11.5, 193, 1428
263, 194, 194
15.5, 194, 502
7, 194, 1210
18.5, 194, 1866
25.5, 194, 1966
19, 194, 1978
23.5, 195, 934
212.5, 196, 196
14.5, 196, 1256
19, 196, 2016
4.5, 197, 58
7.5, 197, 642
18, 197, 1592
11.5, 197, 1726
18, 197, 1980
128.5, 198, 198
9.5, 198, 260
17, 199, 1860
214, 200, 200
25.5, 200, 1640
19.5, 200, 1644
2, 200, 1796
2.5, 201, 634
12, 201, 914
13.5, 201, 1132
16.5, 201, 1524
16.5, 201, 1588
157.5, 202, 202
1.5, 202, 442
14.5, 202, 652
12, 202, 1544
15.5, 202, 1718
2.5, 202, 2020
14, 203, 704
9, 203, 722
1.5, 203, 744
14.5, 203, 1432
2, 203, 1958
127.5, 204, 204
3, 204, 1860
10, 205, 22
2, 205, 380
7.5, 205, 780
225, 206, 206
8.5, 206, 654
5, 206, 754
10.5, 206, 928
19, 206, 938
15.5, 206, 1236
25, 206, 1572
4, 207, 186
23, 207, 1138
18, 207, 1980
9, 208, 58
187.5, 208, 208
16, 208, 852
21, 209, 510
25.5, 209, 1066
14.5, 209, 1504
22.5, 209, 1744
7, 210, 184
215, 210, 210
6.5, 210, 290
9, 210, 778
14.5, 210, 946
13, 210, 1620
15.5, 210, 1666
23, 210, 1962
11, 211, 356
15, 211, 614
6.5, 211, 1128
23, 211, 1490
24.5, 211, 1606
23.5, 211, 1902
8, 211, 1952
5, 212, 46
143.5, 212, 212
19.5, 212, 1522
18.5, 212, 1778
16, 213, 620
21, 213, 650
22, 213, 1508
182.5, 214, 214
12, 214, 808
5, 214, 1652
11.5, 215, 96
9.5, 215, 596
1, 215, 938
6, 215, 1564
20.5, 216, 66
3, 216, 190
183, 216, 216
22.5, 216, 1856
23, 217, 1744
217, 218, 218
7, 218, 222
20.5, 218, 1012
18, 218, 1348
10, 218, 1556
18.5, 219, 1290
25.5, 219, 2022
156, 220, 220
22.5, 221, 174
3, 221, 1292
20.5, 221, 1446
258, 222, 222
8, 222, 404
12.5, 222, 552
18, 222, 752
24.5, 222, 832
4.5, 222, 914
15.5, 222, 1456
24, 223, 728
9, 223, 1014
18.5, 223, 1472
11, 223, 1946
263.5, 224, 224
10.5, 224, 580
21.5, 224, 1360
2.5, 224, 1460
23.5, 224, 1842
11.5, 225, 1420
11, 225, 1606
13, 226, 144
212.5, 226, 226
5.5, 226, 936
19, 226, 1074
4, 226, 1476
23.5, 227, 162
19, 227, 334
17, 227, 594
23.5, 227, 1458
16, 227, 2020
22.5, 228, 8
191, 228, 228
7.5, 228, 470
11.5, 228, 474
19.5, 228, 1534
12.5, 228, 1802
23.5, 229, 334
20.5, 230, 160
151, 230, 230
8.5, 230, 430
4, 230, 1024
15, 230, 1962
21.5, 231, 284
18.5, 231, 830
24.5, 231, 840
9.5, 231, 936
9.5, 231, 1372
16, 231, 1910
2, 231, 1950
254.5, 232, 232
21.5, 232, 624
2, 232, 676
12, 232, 1036
22, 232, 1538
3, 232, 1766
5.5, 233, 70
17.5, 234, 84
4, 234, 206
216, 234, 234
24, 234, 918
2.5, 234, 1144
19.5, 234, 1274
25, 234, 1422
25, 235, 164
13, 235, 200
12.5, 235, 1206
161.5, 236, 236
6, 236, 740
8, 236, 1866
24.5, 237, 88
16, 237, 546
12, 237, 1162
7.5, 237, 1884
6, 237, 1984
157.5, 238, 238
5.5, 239, 1190
21.5, 239, 1216
196.5, 240, 240
9, 240, 1354
3.5, 240, 1514
24.5, 240, 1860
197.5, 242, 242
25.5, 243, 988
16, 243, 1182
18, 243, 1864
208, 244, 244
19, 244, 268
22.5, 244, 312
15, 245, 260
11.5, 245, 750
10.5, 245, 756
136, 246, 246
1.5, 246, 550
14, 246, 718
19.5, 247, 640
24.5, 247, 946
22.5, 247, 1818
21.5, 248, 168
192, 248, 248
22.5, 248, 636
13, 248, 898
8, 248, 1350
7, 248, 1640
25, 249, 76
5, 249, 238
23, 249, 592
4.5, 249, 1266
6.5, 249, 1276
8.5, 249, 1672
4, 249, 2022
184.5, 250, 250
10, 250, 280
2, 250, 1876
20.5, 251, 56
22.5, 251, 1448
23.5, 252, 34
168, 252, 252
22.5, 252, 934
8, 252, 1616
18, 253, 444
25.5, 253, 702
20, 253, 1090
7, 253, 1242
14, 253, 1404
20, 253, 1494
4, 253, 1700
5, 253, 1898
15.5, 253, 1908
175.5, 254, 254
16, 254, 444
10, 254, 514
3.5, 254, 1274
17, 254, 1876
20, 255, 78
19.5, 255, 154
9.5, 255, 520
22, 255, 826
5, 255, 1182
14.5, 255, 1540
22, 255, 1596
14.5, 255, 1738
13, 255, 1938
108, 256, 256
10.5, 257, 486
19.5, 257, 630
2, 257, 694
12, 257, 1262
23.5, 257, 1378
13.5, 258, 176
260, 258, 258
1, 258, 970
16, 258, 1078
25, 258, 1118
21.5, 258, 1256
22.5, 258, 1390
17.5, 258, 1932
19.5, 259, 320
5.5, 259, 362
10.5, 259, 766
2, 260, 86
5, 260, 232
166, 260, 260
24, 260, 360
22.5, 260, 498
8.5, 260, 1824
3.5, 260, 1938
24.5, 261, 460
22.5, 261, 932
104, 262, 262
1.5, 263, 382
3.5, 263, 658
3.5, 263, 748
3.5, 263, 1916
133, 264, 264
5, 264, 270
8.5, 264, 674
9.5, 264, 902
9.5, 264, 1540
13.5, 265, 666
13.5, 265, 1976
163.5, 266, 266
12.5, 266, 1216
20.5, 266, 1836
24, 267, 196
23, 267, 1022
104.5, 268, 268
15.5, 269, 118
16.5, 269, 288
16.5, 269, 1098
20.5, 269, 1166
5.5, 269, 1708
10.5, 269, 1804
246, 270, 270
6.5, 270, 410
11, 270, 460
24.5, 270, 516
17.5, 270, 984
21.5, 270, 988
2, 270, 1178
5, 270, 1980
17, 271, 950
173.5, 272, 272
11, 272, 794
13, 272, 1388
16.5, 273, 1426
111, 274, 274
10.5, 275, 8
1, 275, 252
20, 275, 1120
5, 275, 1478
171.5, 276, 276
4, 276, 310
1, 276, 860
4.5, 276, 868
4.5, 276, 1104
5, 276, 1470
2.5, 277, 34
23.5, 277, 214
5.5, 277, 316
10.5, 277, 944
25, 277, 1584
15.5, 277, 1594
226.5, 278, 278
3, 278, 356
16.5, 278, 642
8, 278, 1212
19, 279, 90
10, 279, 92
1, 279, 1132
19, 279, 1372
24, 280, 238
192.5, 280, 280
17.5, 280, 340
17.5, 280, 422
6, 281, 1668
135.5, 282, 282
19.5, 283, 532
14, 283, 1318
30.5, 283, 1650
25, 284, 174
245.5, 284, 284
5, 284, 1114
7, 284, 1432
18, 284, 1434
25.5, 285, 748
220, 286, 286
7.5, 286, 1102
19, 286, 1326
23.5, 286, 1620
1, 287, 58
15.5, 287, 1316
19.5, 287, 1974
8, 288, 270
194.5, 288, 288
22, 288, 952
3.5, 288, 1024
22, 288, 1136
20, 289, 108
19.5, 289, 120
2, 289, 158
22, 289, 202
8.5, 289, 316
1.5, 289, 564
18, 289, 974
9.5, 289, 1904
134, 290, 290
9.5, 290, 330
13, 291, 2
22, 291, 94
9.5, 291, 686
19.5, 291, 1404
24, 291, 1548
8, 291, 1700
24.5, 291, 2002
9.5, 292, 112
20.5, 292, 146
168, 292, 292
10.5, 292, 620
20.5, 292, 1542
11, 293, 226
8, 293, 370
5, 294, 14
174.5, 294, 294
6, 294, 738
2.5, 294, 1046
24, 294, 1654
13, 295, 1706
17, 295, 1776
8, 295, 1986
1.5, 295, 1990
163, 296, 296
12.5, 296, 376
4.5, 296, 954
14, 296, 1090
10, 296, 1918
2, 296, 1982
11, 297, 1800
20, 297, 1902
111.5, 298, 298
9.5, 298, 640
1.5, 298, 1778
5, 299, 254
24, 299, 774
7, 299, 1762
166.5, 300, 300
12, 300, 1338
12.5, 301, 52
1, 301, 1354
10.5, 301, 1442
1.5, 301, 1872
7.5, 302, 24
13.5, 302, 114
190.5, 302, 302
13.5, 302, 716
14.5, 303, 346
9, 303, 648
23, 303, 1396
4.5, 304, 134
13, 304, 220
10.5, 304, 242
239.5, 304, 304
22, 304, 852
5.5, 304, 1918
15.5, 304, 2018
23, 305, 218
3, 305, 294
6.5, 305, 864
16, 305, 906
13.5, 305, 1194
12.5, 305, 1830
8.5, 305, 1894
11.5, 306, 152
191, 306, 306
13, 306, 524
20.5, 306, 1454
13.5, 306, 1654
22, 307, 908
235, 308, 308
6.5, 308, 802
20, 308, 954
4, 308, 1172
10.5, 308, 1672
14.5, 309, 816
7.5, 309, 858
15.5, 309, 912
7.5, 309, 1206
3, 309, 1268
4, 310, 238
206, 310, 310
6.5, 310, 580
2.5, 310, 1176
2.5, 311, 110
24, 311, 340
15, 311, 776
23.5, 311, 1200
18.5, 311, 1376
12.5, 311, 1974
11.5, 311, 2018
163, 312, 312
23.5, 313, 642
11, 313, 1746
121, 314, 314
22.5, 315, 1158
14, 315, 1448
22.5, 316, 16
192.5, 316, 316
4.5, 316, 888
3, 316, 2018
14, 317, 1014
7.5, 317, 1028
16.5, 317, 1052
19.5, 317, 1182
4.5, 317, 1236
14, 317, 1480
22, 317, 1512
7, 317, 1748
18.5, 317, 1786
160, 318, 318
25.5, 318, 652
2, 318, 1342
7.5, 318, 1606
7.5, 318, 1730
17, 319, 532
1.5, 319, 1540
154.5, 320, 320
2.5, 320, 1790
24, 321, 574
10.5, 321, 1492
21.5, 322, 106
10, 322, 116
256.5, 322, 322
4.5, 322, 438
7, 322, 1034
21.5, 322, 1168
11, 322, 1704
3.5, 322, 1808
15.5, 323, 634
15, 323, 1194
8.5, 323, 1806
258, 324, 324
19.5, 324, 706
20, 324, 948
15.5, 324, 1324
9.5, 324, 1586
19, 324, 1722
17, 324, 1908
25.5, 325, 862
12, 325, 1588
133, 326, 326
8.5, 326, 442
16.5, 327, 12
24.5, 327, 1550
129.5, 328, 328
4.5, 328, 1804
2, 329, 860
4.5, 329, 1070
14, 329, 1274
16, 329, 1576
120, 330, 330
3, 330, 376
4, 330, 682
12.5, 330, 872
14, 331, 940
4.5, 331, 1698
23, 332, 320
184.5, 332, 332
15.5, 333, 188
24.5, 333, 406
4, 333, 1002
8, 334, 54
3.5, 334, 94
196, 334, 334
14, 334, 932
2, 334, 1086
13.5, 334, 1310
5, 334, 1542
18.5, 334, 1612
19, 335, 764
8.5, 335, 888
7.5, 335, 1094
12, 335, 1726
11.5, 335, 1766
154, 336, 336
22.5, 337, 864
12, 337, 1722
199, 338, 338
24.5, 338, 902
2.5, 338, 974
25.5, 338, 1526
240, 340, 340
11.5, 340, 358
9, 340, 758
23.5, 340, 1414
24, 340, 1650
7.5, 340, 1740
17, 340, 1758
15.5, 341, 88
10, 341, 186
5, 341, 228
12.5, 341, 1692
11.5, 341, 1918
22.5, 342, 168
242, 342, 342
9.5, 342, 494
11.5, 342, 782
17.5, 342, 1082
5.5, 342, 1552
22, 343, 294
3.5, 343, 464
21, 343, 1148
4.5, 343, 1396
182, 344, 344
11, 344, 1868
4, 345, 540
6, 345, 652
16.5, 345, 1630
3, 345, 1684
22.5, 345, 1750
13, 345, 1768
23.5, 346, 190
4.5, 346, 202
16, 346, 220
227, 346, 346
1, 346, 600
19.5, 346, 1644
15.5, 346, 1764
6.5, 347, 328
22, 347, 674
9.5, 347, 2010
110.5, 348, 348
12.5, 350, 222
249.5, 350, 350
18.5, 350, 922
25.5, 350, 1722
22.5, 350, 1780
23.5, 350, 1806
22, 351, 242
15.5, 351, 346
6, 351, 1250
2.5, 351, 1576
142.5, 352, 352
5, 352, 606
16, 353, 166
9.5, 353, 438
25, 353, 448
15.5, 353, 730
7.5, 353, 1036
15.5, 353, 1274
3.5, 354, 330
152.5, 354, 354
3, 354, 972
15.5, 354, 1248
3.5, 354, 1450
2, 354, 1924
23.5, 355, 1956
119.5, 356, 356
16.5, 356, 1090
2.5, 356, 1876
4.5, 357, 20
24.5, 357, 484
9, 357, 680
18.5, 357, 1064
10.5, 357, 1882
7.5, 358, 124
108, 358, 358
9, 359, 756
21, 359, 1302
138.5, 360, 360
4.5, 360, 1392
6.5, 360, 1446
5, 361, 642
14.5, 361, 808
8, 361, 1100
15, 362, 330
115.5, 362, 362
25.5, 363, 568
5.5, 363, 652
6.5, 363, 1648
13.5, 363, 1686
202.5, 364, 364
14.5, 364, 554
13, 364, 870
13.5, 364, 1096
20.5, 364, 1846
22.5, 365, 1586
142, 366, 366
2.5, 367, 624
25.5, 367, 664
9, 367, 1012
2, 367, 1752
25, 368, 40
185.5, 368, 368
14, 368, 1666
2, 369, 72
9.5, 369, 1102
19, 369, 1388
12, 369, 1712
120, 370, 370
10, 371, 606
22, 371, 948
1, 372, 276
207, 372, 372
10, 372, 400
10, 372, 506
15.5, 372, 1192
21, 372, 1332
7.5, 372, 1606
2.5, 372, 1676
3, 372, 1826
25.5, 373, 624
4, 373, 1106
24.5, 373, 1530
138, 374, 374
5.5, 374, 1046
8.5, 374, 1224
15, 375, 192
15.5, 375, 568
4, 375, 1136
6, 375, 1970
240.5, 376, 376
4, 376, 404
4.5, 376, 438
9, 376, 1000
10, 376, 1098
22, 376, 1104
11.5, 376, 1122
9.5, 377, 60
15, 377, 154
18.5, 377, 1312
14, 378, 244
149, 378, 378
5.5, 378, 888
25.5, 379, 406
18.5, 380, 354
227.5, 380, 380
